厼|er3|3
厽|lei3|3
厾|du1|4
县|xian4|2035
叀|zhuan1|3
叁|san1|3
参|can1|135
参|cen1|12
参|shen1|70
參|can1|3
叄|can1|3
叅|can1|3
叆|ai4|6
叇|dai4|4
又|you4|50
叉|cha4|12
叉|cha1|52
及|ji2|199
及|ji3|1
友|you3|201
双|shuai4|2
双|shuang1|374
反|fan3|607
反|fan2|1
収|shou1|3
叏|guai4|3
叐|ba2|3
发|fei4|1
发|fa1|873
发|fa4|326
叒|ruo4|3
叓|shi4|3
叔|shu1|55
叕|zhuo2|3
取|qu2|1
取|qu3|333
受|shou4|296
变|bian3|2
变|bian4|540
叙|xu4|54
叚|jia3|3
叛|pan4|37
叜|sou3|3
叝|gao4|3
叞|wei4|3
叟|sou3|14
叠|die2|57
叡|rui4|3
叢|cong2|3
口|kou2|1
口|kou3|991
古|gu3|565
古|gu2|1
句|ju4|153
句|gou1|4
另|ling4|49
叧|gua3|3
叨|dao1|18
叨|tao1|10
叨|dao2|4
叩|kou4|32
只|zhi3|39
只|zhi1|100
叫|jiao4|114
召|shao4|4
召|zhao1|1
召|zhao4|40
叭|ba1|29
叮|ding1|23
可|ke4|4
可|ke3|679
台|tai1|10
台|tai2|500
叱|chi4|25
史|shi3|245
史|shi2|1
右|you4|140
叴|qiu2|3
叵|po3|9
叶|xie2|4
叶|ye4|303
号|hao2|40
号|hao4|371
司|si1|300
叹|tan4|87
叺|chi3|3
叻|le4|4
叼|diao1|3
叽|ji1|28
叾|liao3|3
叿|hong1|3
吀|mie1|3
吁|xu1|21
吁|yu4|13
吂|mang2|3
吃|chi1|279
各|ge4|114
各|ge3|2
吅|xuan1|3
吆|yao1|10
吇|zi3|3
合|he2|877
合|ge3|4
吉|ji2|239
吊|diao4|145
吋|cun4|3
同|tong4|8
同|tong2|685
名|ming2|727
后|hou4|662
吏|li4|40
吐|tu2|1
吐|tu3|124
吐|tu4|14
向|xiang4|286
吒|zha4|4
吒|zha1|6
吓|xia4|20
吓|he4|12
吔|ye3|3
吕|lv3|23
吖|ya1|3
吖|a1|10
吗|ma1|6
吘|ou3|3
吙|huo1|3
吚|yi1|3
君|jing1|2
君|jun1|195
吜|chou3|3
吝|lin4|19
吞|tun1|108
吟|yin2|51
吟|yin1|8
吠|fei4|42
吡|bi3|8
吢|qin4|3
吣|qin4|5
吤|jie4|3
吥|bu4|4
否|pi3|26
否|fou3|41
吧|ba1|42
吨|dun1|25
吩|fen1|8
吪|e2|5
含|han2|150
听|ting1|222
听|ting4|1
吭|keng1|12
吭|hang2|8
吭|gang1|2
吮|shun3|11
启|qi3|96
吰|hong2|4
吱|zhi1|15
吲|yin3|4
吳|wu2|3
吴|wu2|108
吵|chao3|23
吶|na4|3
吷|xue4|4
吷|gui1|1
吸|xi1|163
吹|chui1|164
吹|chui4|2
吹|chui2|5
吺|dou1|3
吻|wen3|28
吼|hou3|22
吽|hong1|4
吽|ou1|2
吾|wu3|1
吾|wu1|3
吾|wu2|54
吿|gao4|3
呀|ya1|27
呁|jun4|3
呂|lv3|3
呃|e4|9
呄|ge2|3
呅|mei2|3
呆|dai1|64
呇|qi3|3
呈|cheng2|38
呉|wu2|3
告|gao4|210
告|gu4|2
呋|fu1|9
呌|jiao4|3
呍|hong1|3
呎|chi3|3
呏|sheng1|3
呐|na4|11
呑|tun1|3
呒|m2|2
呒|fu3|4
呒|wu3|1
呓|yi4|6
呔|dai1|3
呔|tai1|1
呕|ou4|2
呕|ou3|26
呖|li4|5
呗|bai4|3
呗|bei1|4
员|yuan2|406
呙|guo1|3
呚|wen1|3
呚|hua2|1
呛|qiang4|2
呛|qiang1|10
呜|wu1|17
呝|e4|3
呞|shi1|3
呟|juan3|3
呠|pen3|3
呡|wen3|3
呢|ne1|100
呢|ni2|42
呣|m2|3
呤|ling4|8
呥|ran2|3
呦|you1|5
呧|di3|3
周|zhou1|294
呩|shi4|3
呪|zhou4|3
呫|tie4|10
呫|zhan1|2
呬|xi4|3
呭|yi4|3
呮|qi4|3
呯|ping2|3
呰|zi3|3
呱|gua1|28
呱|gu1|9
呲|ci1|6
呲|zi1|4
味|wei4|215
呴|xu3|6
呵|he1|52
呵|a1|3
呶|nao2|7
呷|xia1|6
呷|ga1|5
呸|pei1|5
呹|yi4|3
呺|xiao1|3
呻|shen1|6
呼|hu1|217
命|ming4|432
命|ming2|1
呾|da2|3
呿|qu4|4
咀|zui3|2
咀|ju3|18
咁|han2|3
咂|za1|12
咃|tuo1|3
咄|duo1|25
咅|pou3|3
咆|pao2|6
咇|bie2|3
咈|fu2|6
咉|yang1|3
咊|he2|3
咋|zha1|2
咋|ze2|4
咋|za3|12
和|huo2|7
和|he4|28
和|hu2|2
和|huo4|32
和|he2|524
咍|hai1|3
咎|jiu4|23
咏|yong3|30
咐|fu4|6
咑|da1|4
咒|zhou4|25
咓|wa3|3
咔|ka1|7
咔|ka3|4
咕|gu1|40
咖|ka1|38
咖|ga1|8
咗|zuo1|3
咘|bu4|3
咙|long2|6
咚|dong1|10
咛|ning2|6
咜|ta1|3
咜|tuo1|1
咝|si1|5
咞|xian4|3
咟|huo4|3
咠|qi4|3
咡|er4|3
咢|e4|3
咣|guang1|4
咤|zha4|8
咥|xi4|3
咦|yi2|3
咧|lie1|16
咧|lie3|9
咨|zi1|19
咩|mie1|5
咪|mi3|2
咪|mi1|11
咫|zhi3|15
咬|yao3|71
咭|ji1|7
咮|zhou4|4
咯|ka3|2
咯|ge1|14
咯|luo1|15
咰|shu4|3
咱|za2|4
咱|zan2|7
咲|xiao4|3
咳|ke2|22
咳|hai1|10
咴|hui1|5
咵|kua3|3
咶|huai4|3
咶|shi4|2
咷|tao2|3
咸|xian2|60
咹|e4|3
咺|xuan3|3
咻|xiu1|11
咼|guo1|3
咽|yan4|19
咽|ye4|12
咽|yan1|50
咾|lao3|4
咿|yi1|5
哀|ai1|111
品|pin3|442
哂|shen3|6
哃|tong2|3
哄|hong4|12
哄|hong1|22
哄|hong3|31
哅|xiong1|3
哆|chi3|2
哆|duo1|11
哇|wa1|47
哈|ha4|4
哈|ha3|24
哈|ha1|234
哉|zai1|23
哊|you4|3
哋|die4|3
哌|pai4|6
响|xiang3|134
哎|ai1|7
哏|gen2|7
哐|kuang1|6
哑|ya1|6
哑|ya3|56
哒|da1|15
哓|xiao1|9
哔|bi4|8
哕|hui4|5
哕|yue3|2
哖|nian2|3
哗|hua1|15
哗|hua2|29
哘|xing2|4
哙|kuai4|6
哚|duo3|4
哛|fen1|3
哜|ji4|5
哝|nong2|10
哞|mou1|5
哟|yo1|9
哠|hao4|3
員|yuan2|3
哢|long4|3
哣|pou3|3
哤|mang2|3
哥|ge1|138
哦|o2|3
哦|o4|4
哦|e2|2
哧|chi1|11
哨|shao4|49
哨|qiao4|1
哩|li1|27
哩|li3|6
哪|nei3|4
哪|na3|32
哪|ne2|2
哫|zu2|3
哬|he2|3
哭|ku1|89
哮|xiao4|10
哮|xiao1|4
哯|xian4|3
哰|lao2|4
哱|bo1|4
哲|zhe2|46
哳|zha1|6
哴|liang4|3
哵|ba1|3
哶|mie1|3
哷|lie4|3
哸|sui1|3
哹|fu2|3
哺|bu4|1
哺|bu3|34
哻|han4|3
哼|heng1|21
哽|geng3|12
哾|shuo1|3
哿|ge3|3
唀|you4|3
唁|yan4|11
唂|gu1|3
唃|gu3|3
唄|bei1|3
唅|han2|3
唅|han1|1
唆|suo1|17
唇|chun2|120
唈|yi4|3
唉|ai1|7
唊|jia2|3
唋|tu1|3
唌|xian2|3
唍|wan3|3
唎|li4|3
唏|xi1|7
唐|tang2|132
唑|zuo4|20
唒|qiu2|3
唓|che1|4
唔|wu2|4
唔|m2|1
唕|zao4|3
唖|ya3|3
唗|dou1|3
唘|qi3|3
唙|di2|3
唚|qin4|3
唛|ma4|4
唜|mo4|3
唝|gong4|6
唞|dou3|3
唟|qu4|3
唠|lao2|5
唠|lao4|10
唡|liang3|3
唢|suo3|4
唣|zao4|6
唤|huan4|22
唥|lang1|3
唥|leng2|1
唦|sha1|3
唧|ji1|39
唨|zuo3|3
唩|wo1|3
唪|feng3|3
唪|beng3|2
唫|jin4|3
唬|hu3|7
唭|qi4|3
售|shou4|84
唯|wei3|12
唯|wei2|54
唰|shua1|5
唱|chang4|161
唲|er2|3
唳|li4|11
唴|qiang4|3
唵|an3|4
唶|ze2|3
唷|yo1|6
唸|nian4|3
唹|yu1|3
唺|tian3|3
唻|lai4|3
唼|sha4|5
唽|xi1|3
唾|tuo4|28
唿|hu1|6
啀|ai2|3
啁|zhao1|4
啁|zhou1|2
啂|nou3|3
啃|ken3|13
啄|zhuo2|13
啄|zhou4|2
啅|zhuo2|3
商|shang1|341
啇|di4|3
啈|heng1|3
啉|lin2|8
啊|a1|11
啋|cai3|3
啌|xiang1|3
啍|tun1|3
啎|wu3|3
問|wen4|3
啐|cui4|3
啑|sha4|3
啒|gu3|3
啓|qi3|3
啔|qi3|3
啕|tao2|9
啖|dan4|8
啗|dan4|3
啘|ye4|3
啙|zi3|4
啚|bi3|3
啛|cui4|7
啜|chuai4|3
啜|chuo4|18
啝|he2|3
啞|ya3|3
啟|qi3|3
啠|zhe2|3
啡|fei1|39
啢|liang3|3
啣|xian2|3
啤|pi2|27
啥|sha4|3
啥|sha2|6
啦|la1|65
啧|ze2|14
啨|ying1|3
啩|gua4|3
啪|pa1|25
啫|zhe3|5
啬|se4|8
啭|zhuan4|6
啮|nie4|25
啯|guo1|3
啰|luo2|3
啰|luo1|19
啱|yan1|3
啲|di4|3
啳|quan2|3
啴|chan3|8
啴|tan1|4
啵|bo1|7
啶|ding4|16
啷|lang1|12
啸|xiao1|1
啸|xiao4|38
啹|ju2|3
啺|tang2|3
啻|chi4|6
啼|ti2|47
啽|an2|3
啾|jiu1|10
啿|dan4|3
喀|ka1|66
喁|yong2|5
喂|wei4|15
喃|nan2|20
善|shan4|319
喅|yu4|3
喆|zhe2|4
喇|la1|9
喇|la3|34
喇|la4|4
喈|jie1|5
喉|hou2|55
喊|han3|35
喋|die2|8
喋|zha2|2
喌|zhou1|3
喍|chai2|3
喎|wai1|3
喏|nuo4|6
喏|re3|2
喐|yu4|3
喑|yin1|5
喒|za2|3
喓|yao1|5
喔|wo1|5
喕|mian3|3
喖|hu2|3
喗|yun3|3
喘|chuan3|48
喙|hui4|20
喚|huan4|3
喛|huan4|3
喜|xi3|191
喝|he1|50
喝|he4|34
喞|ji1|3
喟|kui4|8
喠|zhong3|3
喡|wei2|3
喢|sha4|3
喣|xu3|2
喣|xu4|3
喤|huang2|5
喥|duo2|3
喦|nie4|3
喧|xuan1|35
喨|liang4|4
喩|yu4|3
喪|sang4|3
喫|chi1|3
喬|qiao2|3
喭|yan4|3
單|dan1|3
喯|pen4|3
喰|can1|3
喱|li2|12
喲|yo1|3
喳|cha1|6
喳|zha1|13
喴|wei1|3
喵|miao1|3
営|ying2|3
喷|pen4|2
喷|pen1|100
喸|bu3|3
喹|kui2|6
喺|xi4|3
喻|yu4|38
喼|jie2|4
喽|lou2|15
喾|ku4|4
喿|zao4|3
嗀|hu4|3
嗁|ti2|3
嗂|yao2|3
嗃|he4|3
嗄|a2|3
嗅|xiu4|6
嗆|qiang1|3
嗇|se4|3
嗈|yong1|5
嗉|su4|8
嗊|hong3|3
嗋|xie2|3
嗌|ai4|3
嗍|suo1|3
嗎|ma2|4
嗏|cha1|3
嗐|hai4|3
嗑|ke1|5
嗑|ke4|4
嗒|da1|15
嗒|ta4|8
嗓|sang3|31
嗔|chen1|26
嗕|ru4|3
嗖|sou1|9
嗗|wa1|3
嗘|ji1|3
嗙|pang3|3
嗚|wu1|3
嗛|qian3|3
嗜|shi4|27
嗝|ge2|10
嗞|zi1|3
嗟|jie1|17
嗠|luo4|3
嗡|weng1|16
嗢|wa4|3
嗣|si4|23
嗤|chi1|9
嗥|hao2|6
嗦|suo1|11
嗨|hai1|4
嗩|suo3|3
嗪|qin2|15
嗫|nie4|14
嗬|he1|3
嗭|zhi2|3
嗮|sai4|3
嗯|n2|3
嗯|en1|1
嗯|ng1|5
嗰|ge4|3
嗱|na2|3
嗲|dia3|6
嗳|ai3|2
嗳|ai4|16
嗳|ai1|3
嗴|qiang1|4
嗵|tong1|5
嗶|bi4|3
嗷|ao2|10
嗸|ao2|3
嗹|lian2|3
嗺|zui1|3
嗻|zhe1|4
嗼|mo4|3
嗽|sou4|5
嗾|sou3|4
嗿|tan3|3
嘀|di1|6
嘀|di2|4
嘁|qi1|7
嘂|jiao4|3
嘃|chong1|3
嘄|jiao1|3
嘅|kai3|3
嘆|tan4|3
嘇|shan1|3
嘈|cao2|7
嘉|jia1|107
嘊|ai2|3
嘋|xiao1|3
嘌|piao4|8
嘍|lou2|3
嘎|ga1|37
嘎|ga2|4
嘎|ga3|2
嘏|gu3|3
嘐|xiao1|3
嘑|hu1|3
嘒|hui4|3
嘓|guo1|3
嘔|ou3|3
嘕|xian1|3
嘖|ze2|3
嘗|chang2|3
嘘|xu1|16
嘙|po2|3
嘚|de1|4
嘛|ma2|11
嘜|ma4|3
嘝|hu2|3
嘞|lei1|5
嘟|du1|26
嘠|ga1|3
嘡|tang1|4
嘢|ye3|5
嘣|beng1|7
嘤|ying1|7
嘥|sai1|4
嘦|jiao4|3
嘧|mi4|8
嘨|xiao4|3
嘩|hua1|3
嘪|mai3|3
嘫|ran2|3
嘬|chuai4|3
嘭|peng1|3
嘮|lao2|3
嘯|xiao4|3
嘰|ji1|3
嘱|zhu3|17
嘲|chao2|19
嘲|zhao1|2
嘳|kui4|3
嘴|zui3|312
嘵|xiao1|3
嘶|si1|24
嘷|hao2|3
嘸|fu3|3
嘹|liao2|6
嘺|qiao2|3
嘻|xi1|16
嘼|chu4|3
嘽|chan3|3
嘾|dan4|3
嘿|hei1|8
噀|xun4|5
噁|e3|3
噂|zun3|3
噃|fan1|3
噄|chi1|3
噅|hui1|3
噆|zan3|3
噇|chuang2|3
噈|cu4|3
噉|dan4|3
噊|yu4|3
噋|tun1|3
噌|ceng1|6
噍|jiao4|7
噎|ye1|17
噏|xi1|4
噐|qi4|3
噑|hao2|3
噒|lian2|3
噓|xu1|3
噔|deng1|6
噕|hui1|3
噖|yin2|3
噗|pu1|8
噘|jue1|4
噙|qin2|4
噚|xun2|3
噛|nie4|3
噜|lu1|22
噝|si1|3
噞|yan3|3
噟|ying4|3
噠|da1|3
噡|zhan1|3
噢|o1|4
噣|zhou4|3
噤|jin4|10
噥|nong2|3
噦|hui4|3
噧|xie4|3
器|qi4|992
噩|e4|14
噪|zao4|31
噫|yi1|5
噬|shi4|27
噭|jiao4|3
噮|yuan4|3
噯|ai1|3
噰|yong1|3
噱|xue2|4
噱|jue2|5
噲|kuai4|3
噳|yu3|3
噴|pen1|3
噵|dao4|3
噶|ga2|35
噷|hm1|3
噷|xin1|1
噸|dun1|3
噹|dang1|3
噺|xin1|4
噻|sai1|10
噼|pi1|6
噽|pi3|3
噾|yin1|3
噿|zui3|3
嚀|ning2|3
嚁|di2|3
嚂|lan4|3
嚃|ta1|3
嚄|huo1|3
嚅|ru2|12
嚆|hao1|4
嚇|xia4|3
嚈|ye4|3
嚉|duo1|3
嚊|pi4|3
嚋|chou2|3
嚌|ji4|3
嚍|jin4|3
嚎|hao2|23
嚏|ti4|9
嚐|chang2|3
嚑|xun1|4
嚒|me1|3
嚓|ca1|5
嚓|cha1|8
嚔|ti4|3
嚕|lu3|3
嚖|hui4|3
嚗|bo2|3
嚘|you1|3
嚙|nie4|3
嚚|yin2|4
嚛|hu4|3
嚜|mei4|1
嚜|me1|3
嚝|hong1|3
嚞|zhe2|3
嚟|li2|3
嚠|liu2|3
嚡|hai1|3
嚡|xie2|1
嚢|nang2|3
嚣|xiao1|15
嚤|mo2|3
嚥|yan4|3
嚦|li4|3
嚧|lu2|3
嚨|long2|3
嚩|mo2|3
嚪|dan4|3
嚫|chen4|3
嚬|pin2|3
嚭|pi3|3
嚮|xiang4|3
嚯|huo4|3
嚰|mo2|3
嚱|xi4|3
嚲|duo3|3
嚳|ku4|3
嚴|yan2|3
嚵|chan2|3
嚶|ying1|3
嚷|rang1|4
嚷|rang3|13
嚸|dian3|3
嚹|la2|3
嚺|ta4|3
嚻|xiao1|3
嚼|jiao2|53
嚼|jue2|11
嚼|jiao4|2
嚽|chuo4|3
嚾|huan1|3
嚿|huo4|3
囀|zhuan4|3
囁|nie4|3
囂|xiao1|3
囃|ca4|3
囄|li2|3
囅|chan3|3
囆|chai4|3
囇|li4|3
囈|yi4|3
囉|luo1|3
囊|nang1|16
囊|nang2|133
囋|za2|3
囌|su1|3
囍|xi3|3
囎|zen1|3
囎|zeng4|1
囏|jian1|3
囐|za2|3
囑|zhu3|3
囒|lan2|5
囓|nie4|3
囔|nang1|8
囕|lan3|3
囖|luo2|4
囗|wei2|3
囘|hui2|3
囙|yin1|3
囚|qiu2|29
四|si4|550
囜|nin2|3
囝|jian3|3
回|hui2|506
囟|xin4|5
因|yin1|199
囡|nan1|7
团|tuan4|1
团|tuan2|296
団|tuan2|3
囤|tun2|6
囤|dun4|4
囥|kang4|3
囦|yuan1|3
囧|jiong3|3
囨|pian1|3
囩|yun2|3
囪|cong1|3
囫|hu2|7
囬|hui2|3
园|yuan2|187
囮|e2|5
囯|guo2|3
困|kun4|100
囱|cong1|6
囲|tong1|3
図|tu2|3
围|wen2|1
围|wei2|111
囵|lun2|7
囶|guo2|3
囷|qun1|6
囸|ri4|3
囹|ling2|9
固|gu4|165
固|gu1|2
囻|guo2|3
囼|tai1|3
国|guo2|1421
图|tu2|484
囿|you4|7
圀|guo2|3
圁|yin2|3
圂|hun4|3
圃|pu3|15
圄|yu3|7
圅|han2|3
圆|yuan2|254
圇|lun2|3
圈|juan4|22
圈|quan1|133
圉|yu3|9
圊|qing1|4
國|guo2|3
圌|chuan2|3
圍|wei2|3
圎|yuan2|3
圏|quan1|3
圐|ku1|4
圑|fu4|3
園|yuan2|3
圓|yuan2|3
圔|ya4|3
圕|tu2|3
圖|tu2|3
圗|tu2|3
團|tuan2|3
圙|lue4|4
圚|hui4|3
圛|yi4|3
圜|yuan2|4
圜|huan2|6
圝|luan2|3
圞|luan2|4
土|tu3|552
圠|ya4|3
圡|tu3|3
圢|ting3|3
圣|sheng4|273
圤|pu3|3
圥|lu4|3
圦|kuai4|4
圧|ya1|3
在|zai4|364
在|zai1|1
在|zao4|1
圩|xu1|8
圩|wei2|7
圪|ge1|8
圫|yu4|3
圬|wu1|4
圭|gui1|34
圮|pi3|5
圯|yi2|3
地|de1|100
地|di4|10
圱|qian1|3
圲|qian1|3
圳|zhen4|9
圴|zhuo2|3
圵|dang4|3
圶|qia4|3
圷|xia1|3
圸|shan1|4
圹|kuang4|7
场|chang3|467
场|chang2|33
圻|qi2|5
圼|nie4|3
圽|mo4|3
圾|ji1|20
圿|jia2|3
址|zhi3|63
坁|zhi3|3
坂|ban3|15
坃|xun1|3
坄|yi4|3
坅|qin3|3
坆|mei2|3
均|jun1|101
坈|rong3|3
坉|tun2|3
坊|fang1|38
坊|fang2|22
坋|fen4|2
坋|ben4|3
坌|ben4|3
坍|tan1|14
坎|kan3|63
坏|huai4|102
坏|pi1|2
坐|zuo4|239
坑|gang1|1
坑|keng1|96
坑|keng2|1
坒|bi4|3
坓|jing3|3
坔|di4|3
坕|jing1|3
坖|ji4|3
块|kuai4|148
坘|di3|3
坙|jing1|3
坚|jian1|109
坛|tan2|75
坜|li4|5
坝|ba4|66
坞|wu4|14
坟|fen2|28
坠|zhui4|51
坡|po1|76
坢|ban4|3
坣|tang1|3
坤|kun1|48
坥|qu1|3
坦|tan3|101
坧|zhi1|3
坨|tuo2|17
坩|gan1|4
坪|ping2|39
坫|dian4|4
坬|gua4|3
坭|ni2|3
坮|tai2|3
坯|pi1|28
坰|jiong1|3
坱|yang3|3
坲|fo2|3
坳|ao4|5
坴|lu4|3
坵|qiu1|3
坶|mu4|2
坶|mu3|3
坷|ke1|6
坷|ke3|7
坸|gou4|3
坹|xue4|3
坺|ba2|3
坻|di3|4
坻|chi2|3
坼|che4|8
坽|ling2|3
坾|zhu4|3
坿|fu4|3
垀|hu1|3
垁|zhi4|3
垂|chui2|134
垃|la1|23
垄|long3|18
垅|long3|3
垆|lu2|8
垇|ao4|3
垈|dai4|3
垉|pao2|3
垊|min2|4
型|xing2|252
垌|dong4|3
垍|ji4|3
垎|he4|3
垏|lv4|3
垐|ci2|3
垑|chi3|3
垒|lei3|46
垓|gai1|7
垔|yin1|3
垕|hou4|3
垖|dui1|3
垗|zhao4|3
垘|fu2|3
垙|guang1|3
垚|yao2|3
垛|duo3|14
垛|duo4|8
垜|duo3|3
垝|gui3|4
垞|cha2|3
垟|yang2|3
垠|yin2|8
垡|fa2|7
垢|gou3|1
垢|gou4|67
垣|yuan2|47
垤|die2|3
垥|xie2|3
垦|ken3|25
垧|shang3|3
垨|shou3|3
垩|e4|9
垪|bing1|3
垫|dian4|87
垬|hong2|3
垭|ya1|4
垮|kua3|19
垯|da4|4
垰|ka3|4
垱|dang4|3
垲|kai3|3
垳|hang1|3
垴|nao3|3
垵|an3|3
垶|xing1|3
垷|xian4|3
垸|yuan4|6
垹|bang1|3
垺|fu1|3
垻|ba4|3
垼|yi4|3
垽|yin4|3
垾|han4|3
垿|xu4|3
埀|chui2|3
埁|qin2|3
埂|geng3|8
埃|ai1|95
埄|beng3|3
埅|fang2|3
埆|que4|3
埇|yong3|5
埈|jun4|3
埉|jia1|3
埊|di4|3
埋|mai2|44
埋|man2|8
埌|lang4|4
埍|juan3|3
城|cheng2|663
埏|yan2|2
埏|shan1|3
埐|jin1|3
埑|zhe2|3
埒|lie4|8
埓|lie4|3
埔|pu3|14
埔|bu4|25
埕|cheng2|5
埖|hua1|4
埗|bu4|4
埘|shi2|3
埙|xun1|7
埚|guo1|4
埛|jiong1|3
埜|ye3|3
埝|nian4|5
埞|di3|3
域|yu4|93
埠|bu4|17
埡|ya1|3
埢|quan2|3
埣|sui4|3
埤|pi2|10
埥|qing1|3
埦|wan3|3
埧|ju4|3
埨|lun3|3
埩|zheng1|3
埪|kong1|3
埫|chong3|3
埬|dong1|3
埭|dai4|3
埮|tan4|3
埯|an3|5
埰|cai4|3
埱|chu4|3
埲|beng3|4
埳|kan3|3
埴|zhi2|6
埵|duo3|5
埶|zhi4|1
埶|zhou1|1
埶|yi4|3
埶|xin1|2
執|zhi2|3
埸|yi4|4
培|pei2|63
基|ji1|469
埻|zhun3|3
埼|qi2|3
埽|sao4|4
埾|ju4|3
埿|ni2|3
堀|ku1|3
堁|ke4|3
堂|tang2|255
堃|kun1|4
堄|ni4|4
堅|jian1|3
堆|dui1|103
堇|jin3|6
堈|gang1|3
堉|yu4|3
堊|e4|3
堋|peng2|3
堌|gu4|3
堍|tu4|4
堎|leng4|3
堏|fang1|4
堐|ya2|3
堑|qian4|19
堑|pian4|1
堒|kun1|4
堓|an4|3
堔|shen1|4
堕|hui1|2
堕|duo4|31
堖|nao3|3
堗|tu1|3
堘|cheng2|3
堙|yin1|6
堚|hun2|3
堛|bi4|3
堜|lian4|3
堝|guo1|3
堞|die2|5
堟|zhuan4|3
堠|hou4|3
堡|bao3|63
堡|pu3|1
堡|pu4|16
堡|bu3|4
堢|bao3|3
堣|yu2|3
堤|di1|44
堥|mao2|3
堦|jie1|3
堧|ruan2|3
堨|ye4|3
堩|geng4|3
堪|kan1|47
堫|zong1|3
堬|yu2|3
堭|huang2|3
堮|e4|3
堯|yao2|3
堰|yan4|21
報|bao4|3
堲|ci2|3
堳|mei2|3
場|chang3|3
堵|du3|47
堶|tuo2|3
堷|yin4|3
堸|feng2|3
堹|zhong4|3
堺|jie4|3
堻|jin1|3
堼|heng4|3
堽|gang1|3
堾|chun1|3
堿|jian3|3
塀|ping2|4
塁|lei3|4
塂|xiang4|3
塃|huang1|3
塄|leng2|4
塅|duan4|3
塆|wan1|3
塇|xuan1|3
塈|ji4|3
塉|ji2|3
塊|kuai4|3
塋|ying2|3
塌|ta1|45
塌|ta4|1
塍|cheng2|4
塎|yong3|3
塏|kai3|3
塐|su4|3
塑|su4|62
塒|shi2|3
塓|mi4|3
塔|ta3|274
塕|weng3|4
塖|cheng2|3
塗|tu2|3
塘|tang2|72
塙|que4|3
塚|zhong3|3
塛|li4|3
塜|zhong3|3
塝|bang4|3
塞|sai1|133
塞|sai4|66
塞|se4|112
塟|zang4|3
塠|dui1|3
塡|tian2|3
塢|wu4|3
塣|zheng4|3
塤|xun1|3
塥|ge2|3
塦|zhen4|3
塧|ai4|3
塨|gong1|3
塩|yan2|3
塪|kan3|3
填|tian2|72
塬|yuan2|5
塭|wen1|3
塮|xie4|3
塯|liu4|3
塰|hai3|4
塱|lang3|3
塲|chang2|3
塳|peng2|3
塴|beng4|3
塵|chen2|3
塶|lu4|3
塷|lu3|3
塸|ou1|3
塹|qian4|3
塺|mei2|3
塻|mo4|3
塼|zhuan1|3
塽|shuang3|3
塾|shu2|11
塿|lou3|3
墀|chi2|5
墁|man4|4
墂|biao1|3
境|jing4|176
墄|ce4|3
墅|shu4|9
墆|zhi4|3
墇|zhang1|3
墈|kan4|3
墉|yong1|5
墊|dian4|3
墋|chen3|3
墌|zhi2|3
墍|xi4|3
墎|guo1|3
墏|qiang3|3
墐|jin3|1
墐|jin4|3
墑|di4|3
墒|shang1|13
墓|mu4|60
墔|cui1|3
墕|yan4|3
墖|ta3|3
増|zeng1|3
墘|qian2|3
墙|qiang2|181
墚|liang2|3
墛|wei4|4
墜|zhui4|3
墝|qiao1|3
增|zeng1|142
墟|xu1|10
墠|shan4|3
墡|shan4|3
墢|ba2|3
墣|pu2|3
墤|kuai4|3
墥|dong3|3
墦|fan2|3
墧|que4|3
墨|mo4|202
墩|dun1|37
墪|dun1|3
墫|zun1|3
墬|di4|3
墭|sheng4|3
墮|duo4|3
墯|duo4|3
墰|tan2|3
墱|deng4|3
墲|mu2|3
墳|fen2|3
墴|huang2|3
墵|tan2|3
墶|da1|4
墷|ye4|3
墸|zhu4|4
墹|jian4|4
墺|ao4|4
墻|qiang2|3
墼|ji1|4
墽|qiao1|3
墾|ken3|3
墿|yi4|3
壀|pi2|3
壁|bi4|173
壂|dian4|3
壃|jiang1|3
壄|ye3|3
壅|yong1|9
壆|xue2|3
壇|tan2|3
壈|lan3|4
壉|ju4|3
壊|huai4|3
壋|dang4|3
壌|rang3|3
壍|qian4|3
壎|xun1|3
壏|xian4|3
壐|xi3|3
壑|he4|38
壒|ai4|3
壓|ya1|3
壔|dao3|3
壕|hao2|14
壖|ruan2|3
壗|jin4|4
壘|lei3|3
壙|kuang4|3
壚|lu2|3
壛|yan2|3
壜|tan2|3
壝|wei3|3
壞|huai4|3
壟|long3|3
壠|long3|3
壡|rui4|3
壢|li4|3
壣|lin2|3
壤|rang3|47
壥|chan2|4
壦|xun1|3
壧|yan2|3
壨|lei2|3
壩|ba4|3
壪|wan1|3
士|shi4|413
壬|ren2|13
壭|san1|3
壮|zhuang4|115
壯|zhuang4|3
声|sheng1|605
壱|yi1|3
売|mai4|3
壳|qiao4|35
壳|ke2|70
壴|zhu4|3
壵|zhuang4|3
壶|hu2|77
壷|hu2|3
壸|kun3|3
壹|yi1|9
壺|hu2|3
壻|xu4|3
壼|kun3|3
壽|shou4|3
壾|mang3|3
壿|zun1|3
夀|shou4|3
夁|yi1|3
夂|zhi3|3
夃|gu3|3
处|chu3|390
处|chu4|138
夅|jiang4|3
夆|feng2|3
备|bei4|205
夈|zhai1|4
変|bian4|3
夊|sui1|3
夋|qun1|3
夌|ling2|3
复|fu4|352
夎|cuo4|3
夏|xia4|181
夐|xiong4|3
夑|xie4|4
夒|nao2|3
夓|xia4|3
夔|kui2|10
夕|xi1|112
